ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
WP1982	Sterol regulatory element-binding proteins (SREBP) signaling	45/3788	65/5488	0.545802086916467	0.99999999997286	0.945842868013994	31/47/84532/207/1595/1622/2194/2222/2224/57678/2931/3156/3157/3422/3638/51141/3837/3949/23175/4023/4047/8720/51586/4597/4800/7376/133522/5564/5565/51422/5950/51128/22937/6319/6396/10483/10802/10427/9871/22872/25956/23411/6713/6720/7528	45
WP3935	Leptin-insulin signaling overlap	10/3788	14/5488	0.552194455246328	0.99999999997286	0.945842868013994	207/8525/3643/3717/5170/5294/8503/8651/9021/6774	10
WP4582	Cancer immunotherapy by CTLA4 blockade	10/3788	14/5488	0.552194455246328	0.99999999997286	0.945842868013994	940/941/942/1493/3123/5293/5295/5296/8503/5777	10
WP5101	Congenital generalized lipodystrophy (CGL)	10/3788	14/5488	0.552194455246328	0.99999999997286	0.945842868013994	208/857/8694/84649/2534/2885/3091/3691/23175/9663	10
WP395	IL-4 signaling pathway	36/3788	52/5488	0.554328022584686	0.99999999997286	0.945842868013994	207/332/1051/9046/2002/2033/2242/2316/2353/9846/2625/2885/3551/3566/3635/3716/3717/3718/5600/4783/4792/5293/5295/5296/5777/5970/6464/8651/9021/6654/6772/6774/6776/6777/6778/7297	36
WP437	EGF/EGFR signaling pathway	106/3788	154/5488	0.560017314206687	0.99999999997286	0.945842868013994	25/207/160/1175/9138/50807/466/6311/6790/857/858/868/23624/1072/1399/1445/1759/9046/1869/1950/1956/2002/29924/2060/2059/2064/54206/2353/4303/2549/9846/2697/2887/2885/9146/3265/3635/3636/9922/3716/3717/3725/3985/5604/5607/10746/4215/4216/11184/5598/5601/4209/4605/4690/8440/4734/4738/4846/5170/5037/10401/5287/5295/5296/51196/5337/5338/5359/5578/5579/5584/5590/5728/2185/5782/5801/7837/5868/5898/5899/5900/5906/9185/9610/6195/6196/6197/9252/9047/30011/6464/6654/6655/6714/10617/6772/6774/6776/6777/6812/10188/9712/9101/7409/7410/10451	106
WP167	Eicosanoid synthesis	12/3788	17/5488	0.561866619978059	0.99999999997286	0.945842868013994	246/240/241/1800/5320/50640/5730/9536/5740/5742/5743/6916	12
WP325	Triacylglyceride synthesis	12/3788	17/5488	0.561866619978059	0.99999999997286	0.945842868013994	10554/56895/55326/8694/84649/2710/8443/57678/2819/4023/80168/57104	12
WP3877	MYD88 distinct input-output pathway	12/3788	17/5488	0.561866619978059	0.99999999997286	0.945842868013994	3552/3654/3725/4615/92610/7096/7097/7099/7100/10333/51284/51311	12
WP2878	PPAR-alpha pathway	14/3788	20/5488	0.57040956866944	0.99999999997286	0.945842868013994	34/335/345/595/983/1374/1376/1622/10062/5360/5465/6256/6342/376497	14
WP3872	Regulation of apoptosis by parathyroid hormone-related protein	14/3788	20/5488	0.57040956866944	0.99999999997286	0.945842868013994	207/578/581/596/597/598/83596/440603/637/2931/3655/3691/4170/5294	14
WP4224	Purine metabolism and related disorders	14/3788	20/5488	0.57040956866944	0.99999999997286	0.945842868013994	100/316/353/471/3251/3614/4144/10606/4860/5471/5631/50484/7172/7498	14
WP4725	Sphingolipid metabolism overview	14/3788	20/5488	0.57040956866944	0.99999999997286	0.945842868013994	427/64781/253782/8560/123099/259230/166929/8879/81537/6609/8877/56848/7357/7368	14
WP364	IL6 signaling pathway	29/3788	42/5488	0.573108518939399	0.99999999997286	0.945842868013994	183/207/598/1387/2549/2885/3055/3065/3569/3572/3659/3716/3717/3726/5604/8648/2063/5295/5296/639/6464/9021/6654/6772/6774/7076/7297/7409/7432	29
WP45	G1 to S cell cycle control	42/3788	61/5488	0.573345544516442	0.99999999997286	0.945842868013994	891/595/894/896/898/9134/901/902/993/8318/983/1017/1021/1026/1027/1030/1031/1032/10488/90993/84699/1869/1870/1647/4171/4174/4193/4331/4998/4999/5000/5001/23594/23649/5426/5427/5925/6117/6119/7029/7157/7465	42
WP4262	Breast cancer pathway	79/3788	115/5488	0.575582202776377	0.99999999997286	0.945842868013994	207/208/10000/324/545/8312/578/581/672/675/595/1021/1026/1457/1459/1499/1643/28514/54567/1869/1870/1950/1956/2064/2247/2252/2254/2260/2324/2353/10023/23401/8321/7976/7855/8323/8324/8325/1647/4616/10912/2885/23462/26508/3265/3479/3480/3714/3725/3815/4041/4040/5604/4683/8648/4791/4851/4854/4855/5293/5295/5296/8503/5728/10111/5888/5925/6199/6464/25759/6654/6655/7157/7481/7482/7473/54361/7474/81029	79
WP4719	Eicosanoid metabolism via cyclooxygenases (COX)	16/3788	23/5488	0.578117522550693	0.99999999997286	0.945842868013994	51/8309/8310/231/66002/8529/5729/5730/9536/5737/5740/22949/145482/5742/5743/6916	16
WP3851	TLR4 signaling and tolerance	18/3788	26/5488	0.585178565298393	0.99999999997286	0.945842868013994	3551/9641/8517/3569/3635/3654/11213/51135/3661/3665/4615/4792/8737/29110/148022/7099/7124/23471	18
WP3869	Cannabinoid receptor signaling	18/3788	26/5488	0.585178565298393	0.99999999997286	0.945842868013994	107/113/196/1268/1557/1559/1576/747/221955/2166/5600/6300/5603/5601/222236/5573/5575/5577	18
WP5038	Mitochondrial immune response to SARS-CoV-2	18/3788	26/5488	0.585178565298393	0.99999999997286	0.945842868013994	1636/59272/617/1514/23586/51295/64135/9641/3661/3665/51103/4715/4791/29110/148022/7098/51284/7113	18
WP5102	Familial partial lipodystrophy (FPLD)	18/3788	26/5488	0.585178565298393	0.99999999997286	0.945842868013994	208/8815/2339/2624/2625/10365/688/4000/4001/84823/4023/5601/57104/5465/5396/6720/6777/10269	18
WP560	TGF-beta receptor signaling	33/3788	48/5488	0.585689097129051	0.99999999997286	0.945842868013994	25805/652/1387/1499/1950/2022/2033/2353/3265/3624/3694/3716/3725/3976/4052/5601/860/864/5054/6498/4086/4089/4091/6696/6772/6774/7030/7040/7049/7050/7057/7124/9372	33
WP4816	TGF-beta receptor signaling in skeletal dysplasias	35/3788	51/5488	0.591500535250449	0.99999999997286	0.945842868013994	81794/25805/652/1387/1499/1950/2022/2033/2200/2353/3265/3624/3694/3716/3725/3976/4052/5601/860/864/5054/6498/4086/4089/4091/6696/6772/6774/7030/7040/7049/7050/7057/7124/9372	35
WP3972	PDGFR-beta pathway	20/3788	29/5488	0.591720731989199	0.99999999997286	0.945842868013994	2002/2353/2885/3265/3716/3717/3725/5604/5159/5295/5578/5579/6464/6654/6722/6772/6774/6776/6777/6778	20
WP4223	Ras signaling	100/3788	146/5488	0.595350781532417	0.99999999997286	0.945842868013994	25/207/208/10000/598/8315/805/808/1436/1956/2002/1969/2113/55770/356/2260/2261/2264/2321/2322/2324/4303/2549/9846/2783/59345/10681/2791/2786/2787/2793/2885/3265/3480/3551/8517/3643/3791/3815/8844/283455/5604/5601/22808/4763/4804/5062/5159/5293/5295/5296/8503/51365/81579/84647/5320/8605/255189/51196/5336/5337/5338/5578/5579/5868/5869/5878/5880/5898/5899/5900/5906/5908/9771/22821/10156/8437/64926/5923/5924/10125/10235/25780/115727/11186/83593/5970/23179/5863/387/9610/6237/22800/6464/25759/6654/6655/7010/7074/7535	100
WP2873	Aryl hydrocarbon receptor pathway	22/3788	32/5488	0.597835443432124	0.99999999997286	0.945842868013994	196/57491/9049/581/11140/1027/1545/1956/2033/2939/3320/3553/3725/3726/26509/8648/1728/8140/6714/7040/7124/54658	22
WP4565	Neural crest cell migration in cancer	24/3788	35/5488	0.603590469757262	0.99999999997286	0.945842868013994	207/208/10000/375/1009/2048/2049/2151/2353/3725/4313/4318/25791/4804/5062/5293/5294/8503/30849/23533/146850/387/6774/7074	24
WP466	DNA replication	28/3788	41/5488	0.61421735027122	0.99999999997286	0.945842868013994	8318/990/8317/1017/10926/51053/55388/4171/4174/4998/4999/5000/5001/23594/5422/23649/5424/10714/57804/5426/5427/5982/5983/5984/6117/6119/7311/7316	28
WP4258	lncRNA in canonical Wnt signaling and colorectal cancer	45/3788	66/5488	0.617012095390304	0.99999999997286	0.945842868013994	324/467/8312/595/894/896/1021/57680/1454/1457/1459/1499/56998/80319/2146/10023/23401/8321/7976/7855/8323/8324/8325/283120/3192/3725/83999/4041/4040/5328/64840/4919/4920/8607/6259/5176/6423/6425/6929/7481/7482/7473/54361/7474/81029	45
WP2333	Trans-sulfuration pathway	7/3788	10/5488	0.623438764321249	0.99999999997286	0.945842868013994	875/1491/1786/2730/2805/4357/4548	7
WP4259	Disorders of folate metabolism and transport	7/3788	10/5488	0.623438764321249	0.99999999997286	0.945842868013994	471/4522/4524/4548/6472/113235/7298	7
WP4942	15q13.3 copy number variation syndrome	7/3788	10/5488	0.623438764321249	0.99999999997286	0.945842868013994	6352/1139/1387/22909/2177/2534/871	7
WP5104	Acquired partial lipodystrophy / Barraquer-Simons syndrome	7/3788	10/5488	0.623438764321249	0.99999999997286	0.945842868013994	718/629/1675/2339/4000/4001/84823	7
WP2855	Dopaminergic neurogenesis	9/3788	13/5488	0.624798822307481	0.99999999997286	0.945842868013994	216/1644/2735/4760/4929/5979/6469/6774/7040	9
WP3591	Sleep regulation	9/3788	13/5488	0.624798822307481	0.99999999997286	0.945842868013994	100/1471/1737/2353/3606/3569/5729/5730/2030	9
WP4705	Pathways of nucleic acid metabolism and innate immune sensing	9/3788	13/5488	0.624798822307481	0.99999999997286	0.945842868013994	103/23586/64135/3661/4938/10535/6041/25939/11277	9
WP4760	PKC-gamma calcium signaling pathway in ataxia	9/3788	13/5488	0.624798822307481	0.99999999997286	0.945842868013994	773/9630/2769/2893/3708/5163/23236/5330/5331	9
WP4962	Airway smooth muscle cell contraction	9/3788	13/5488	0.624798822307481	0.99999999997286	0.945842868013994	154/805/952/2664/3710/4638/23236/387/9475	9
WP5037	Riboflavin and CoQ disorders	9/3788	13/5488	0.624798822307481	0.99999999997286	0.945842868013994	54840/27235/51004/57017/2110/80308/23590/55312/55065	9
WP5192	Modulation of PI3K-Akt-mTOR signaling by bioactive sphingolipids	9/3788	13/5488	0.624798822307481	0.99999999997286	0.945842868013994	207/56624/64781/3091/3480/5337/1901/1903/56848	9
WP698	Glucuronidation	9/3788	13/5488	0.624798822307481	0.99999999997286	0.945842868013994	3098/5236/5238/7358/7360/54658/54575/79799/7364	9
WP5124	Alzheimer's disease	142/3788	208/5488	0.627101974293089	0.99999999997286	0.945842868013994	6868/11047/177/207/208/10000/317/324/83464/348/468/9776/23130/8312/23621/637/775/776/805/808/823/836/840/841/842/1020/8851/1139/1435/1454/1457/1459/1499/1536/1649/9451/1965/2081/8772/10023/23401/8321/7976/7855/8323/8324/8325/2597/3265/3416/3551/3552/3553/3569/3643/3708/3709/3710/3799/3800/64837/4023/4041/4040/5604/4217/5601/90550/4311/23385/4843/29982/5293/5295/5296/8503/30849/23236/5330/5331/5481/5533/5663/5664/55851/5682/5683/5684/5685/5686/5687/5688/5689/5690/5691/5692/5693/5694/5695/5700/5701/5702/5704/5706/5707/5718/5719/10213/5708/5709/5710/9861/5713/5714/5743/5970/291/292/7124/7132/7186/7846/10376/7277/79861/203068/7280/10381/10383/84617/8408/9706/7417/7419/55062/7481/7482/7473/54361/7474/81029/7494	142
WP3967	miR-509-3p alteration of YAP1/ECM axis	11/3788	16/5488	0.627341023365682	0.99999999997286	0.945842868013994	1277/1281/1289/1909/2335/5090/6678/8463/7005/7004/7058	11
WP4478	LTF danger signal response pathway	11/3788	16/5488	0.627341023365682	0.99999999997286	0.945842868013994	177/3552/3553/3569/3654/51135/4615/7097/7099/7124/54210	11
WP727	Monoamine transport	13/3788	19/5488	0.63044410218791	0.99999999997286	0.945842868013994	43/183/995/114907/3553/3554/3690/6532/6999/7041/7124/4982/10497	13
WP357	Fatty acid biosynthesis	15/3788	22/5488	0.633821265702008	0.99999999997286	0.945842868013994	10449/31/32/47/2180/2181/2182/51703/23305/1891/55862/55268/2194/55825/6319	15
WP3612	Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling	15/3788	22/5488	0.633821265702008	0.99999999997286	0.945842868013994	1244/10257/9429/2052/2353/2730/2950/3162/3725/9817/5600/6300/5603/1728/4835	15
WP4482	Vitamin D in inflammatory diseases	15/3788	22/5488	0.633821265702008	0.99999999997286	0.945842868013994	1843/3551/8517/3569/5606/5608/9282/4772/4792/2908/5970/6256/4089/7124/7421	15
WP304	Kit receptor signaling pathway	38/3788	56/5488	0.637057081543918	0.99999999997286	0.945842868013994	207/596/695/1399/1796/2033/2353/2534/9846/2887/2885/3265/3635/3717/3726/3815/4254/4067/5604/4286/5295/5296/5578/5579/5777/6194/6195/6197/6464/8651/6654/6714/6772/6774/6776/6777/6909/7409	38
WP2583	T cell receptor and co-stimulatory signaling	19/3788	28/5488	0.640877448812982	0.99999999997286	0.945842868013994	207/805/940/925/926/1493/8445/2534/2931/3702/3932/4792/5133/5163/5578/5728/5777/10125/7535	19
WP4756	Renin-angiotensin-aldosterone system (RAAS)	21/3788	31/5488	0.644430268058913	0.99999999997286	0.945842868013994	1636/183/466/468/805/808/8536/57118/817/1215/10488/90993/64764/84699/9586/3283/3284/3708/3709/3710/5330	21
WP2059	Alzheimer's disease and miRNA effects	143/3788	210/5488	0.64811365223297	0.99999999997286	0.945842868013994	6868/11047/177/207/208/10000/317/324/83464/348/468/9776/23130/8312/23621/637/775/776/805/808/823/836/840/841/842/1020/8851/54480/1139/1435/1454/1457/1459/1499/1536/1649/9451/1965/2081/8772/10023/23401/8321/7976/7855/8323/8324/8325/2597/3265/3416/3551/3552/3553/3569/3643/3708/3709/3710/3799/3800/64837/4023/4041/4040/5604/4217/5601/90550/4311/23385/4843/29982/5293/5295/5296/8503/30849/23236/5330/5331/5481/5533/5663/5664/55851/5682/5683/5684/5685/5686/5687/5688/5689/5690/5691/5692/5693/5694/5695/5700/5701/5702/5704/5706/5707/5718/5719/10213/5708/5709/5710/9861/5713/5714/5743/5970/291/292/7124/7132/7186/7846/10376/7277/79861/203068/7280/10381/10383/84617/8408/9706/7417/7419/55062/7481/7482/7473/54361/7474/81029/7494	143
WP3941	Oxidative damage response	27/3788	40/5488	0.654876973226997	0.99999999997286	0.945842868013994	317/9530/578/596/712/713/714/715/716/717/719/721/728/836/842/1026/1027/1380/1647/4293/5603/4794/7124/7133/10188/7185/7186	27
WP410	Exercise-induced circadian regulation	29/3788	43/5488	0.658254978253195	0.99999999997286	0.945842868013994	51582/1051/7122/9575/1408/3301/2120/50486/2674/2947/2950/9709/3108/3312/3422/10787/8031/9975/8864/5281/5685/5813/9444/11030/10946/10140/10381/7360/51663	29
WP5222	2q13 copy number variation syndrome	29/3788	43/5488	0.658254978253195	0.99999999997286	0.945842868013994	64682/84269/150468/1435/10563/2621/2625/2885/3552/3553/3554/3556/3557/3569/3958/10461/5336/25885/84172/9533/64425/5441/727851/6574/8651/9021/6772/150465/84524	29
WP4336	ncRNAs involved in Wnt signaling in hepatocellular carcinoma	41/3788	61/5488	0.677279011338861	0.99999999997286	0.945842868013994	324/8312/595/894/896/57680/1454/1457/1459/1499/56998/80319/57291/2146/10023/23401/8321/7976/7855/8323/8324/8325/3725/83999/4041/4040/92140/5328/64840/4919/4920/6259/5176/6423/6425/7481/7482/7473/54361/7474/81029	41
WP231	TNF-alpha signaling pathway	62/3788	92/5488	0.679343363850684	0.99999999997286	0.945842868013994	207/317/581/598/637/330/8945/836/840/841/842/6347/11140/8837/1387/1457/1535/56616/8772/2752/2885/3265/3320/3551/8517/3569/3725/8844/283455/5606/5608/4215/4217/1326/5601/4791/4792/4793/4794/124056/56957/5347/5590/5708/5790/117584/55312/8737/11035/6401/6610/6654/257397/10010/29110/7124/7128/7132/7133/8717/7185/7186	62
WP4698	Vitamin D-sensitive calcium signaling in depression	16/3788	24/5488	0.688682827375212	0.99999999997286	0.945842868013994	490/493/596/775/1593/1594/2539/3708/3709/3710/23028/55818/23135/6256/7166/7421	16
WP4950	16p11.2 distal deletion syndrome	16/3788	24/5488	0.688682827375212	0.99999999997286	0.945842868013994	718/975/3732/1380/2885/8519/3643/3717/3791/5350/3276/5868/25970/7185/7186/7410	16
WP262	Ebstein-Barr virus LMP1 signaling	14/3788	21/5488	0.688828611428465	0.99999999997286	0.945842868013994	6364/6352/3320/3551/8517/3654/4215/4791/4792/9260/5970/7124/8717/7185	14
WP4905	1q21.1 copy number variation syndrome	14/3788	21/5488	0.688828611428465	0.99999999997286	0.945842868013994	51205/607/1499/2330/2697/2702/149013/5564/5565/51422/26108/90780/7082/9414	14
WP2643	Nanoparticle-mediated activation of receptor signaling	18/3788	27/5488	0.689186636036356	0.99999999997286	0.945842868013994	10000/1277/1956/2335/2885/3265/3672/3688/5604/5600/6300/5603/5601/5293/5829/6654/6714/7094	18
WP4561	Cell migration and invasion through p75NTR	18/3788	27/5488	0.689186636036356	0.99999999997286	0.945842868013994	11093/207/208/10000/375/1009/1942/1943/1945/1946/3725/4313/4318/4804/56288/387/6774/7074	18
WP3599	Transcription factor regulation in adipogenesis	12/3788	18/5488	0.689937233732884	0.99999999997286	0.945842868013994	1051/1052/3569/3643/23175/2908/8204/5106/10891/6256/6517/7124	12
WP4533	Transcription co-factors SKI and SKIL protein partners	12/3788	18/5488	0.689937233732884	0.99999999997286	0.945842868013994	3065/26524/4204/10461/4763/23314/25942/6498/6788/8463/7005/7004	12
WP4722	Glycerolipids and glycerophospholipids	12/3788	18/5488	0.689937233732884	0.99999999997286	0.945842868013994	56895/10423/1040/56994/54675/8694/84649/8525/57678/23761/5337/57104	12
WP78	TCA cycle (aka Krebs or citric acid cycle)	12/3788	18/5488	0.689937233732884	0.99999999997286	0.945842868013994	50/1431/2271/3418/3420/3421/4967/6390/6391/8803/8802/8801	12
WP4496	Signal transduction through IL1R	20/3788	30/5488	0.690143122638702	0.99999999997286	0.945842868013994	51295/3551/3552/3553/3554/3556/3557/3569/3654/3656/11213/3725/5606/5608/4615/4792/5970/7040/7043/7124	20
WP4844	Influence of laminopathies on Wnt signaling	20/3788	30/5488	0.690143122638702	0.99999999997286	0.945842868013994	27161/324/8312/595/1021/1051/1052/1499/2010/2339/8091/4000/860/6517/6696/6720/6895/7088/26092/10269	20
WP2291	Deregulation of Rab and Rab effector genes in bladder cancer	10/3788	15/5488	0.692538139708783	0.99999999997286	0.945842868013994	23086/79083/5873/5874/9501/84958/54843/94120/94122/201294	10
WP3859	TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition	10/3788	15/5488	0.692538139708783	0.99999999997286	0.945842868013994	207/999/1004/2335/3397/860/4089/7040/3371/7431	10
WP4240	Regulation of sister chromatid separation at the metaphase-anaphase transition	10/3788	15/5488	0.692538139708783	0.99999999997286	0.945842868013994	51529/699/701/991/1062/8379/4085/9232/8243/9126	10
WP4877	Host-pathogen interaction of human coronaviruses - MAPK signaling	24/3788	36/5488	0.692936432137577	0.99999999997286	0.945842868013994	596/684/1649/2353/3429/8519/10581/10410/3725/3726/5604/5606/5608/4294/4296/4216/4293/5600/6300/5603/5601/6195/6196/6197	24
WP4666	Hepatitis B infection	89/3788	132/5488	0.693537467299419	0.99999999997286	0.945842868013994	207/208/10000/317/468/581/596/637/332/843/836/841/842/1026/10488/90993/64764/84699/9586/1387/1643/23586/1959/1960/2002/2033/8772/356/2353/2885/3265/3339/64135/3454/3551/9641/8517/3569/3654/51135/3661/3665/3716/3717/3718/3725/5604/5606/5608/5600/6300/5603/5601/4318/4615/4772/4775/4776/5293/5295/5296/8503/5578/5579/2185/5970/4089/6654/6655/6714/6772/6773/6774/6775/6776/6777/6778/29110/7040/7043/148022/7097/7098/7099/7124/7297/7419/10971/7534	89
WP2813	Mammary gland development pathway - Embryonic development (Stage 1 of 4)	8/3788	12/5488	0.697602651915507	0.99999999997286	0.945842868013994	207/249/595/999/3655/3688/7040/7124	8
WP4190	Mevalonate arm of cholesterol biosynthesis pathway	8/3788	12/5488	0.697602651915507	0.99999999997286	0.945842868013994	39/2222/2224/3156/3157/3422/4597/4598	8
WP4792	Purine metabolism	8/3788	12/5488	0.697602651915507	0.99999999997286	0.945842868013994	100/353/471/3251/3614/4860/5631/7498	8
WP5171	Leukotriene metabolic pathway	8/3788	12/5488	0.697602651915507	0.99999999997286	0.945842868013994	4363/240/241/4051/1800/64174/2687/22949	8
WP481	Insulin signaling	101/3788	150/5488	0.709104438952989	0.99999999997286	0.945842868013994	207/208/375/10487/868/23624/1958/10938/30846/2002/5167/10211/2319/2353/2549/2887/2885/2931/2992/3265/3480/3551/3631/3636/3643/3725/3799/5604/5606/5607/5608/4294/4296/7786/10746/4215/4216/4217/9064/1326/4293/11184/9448/11183/5600/6300/5603/5597/5598/5601/5170/5213/5288/5293/5294/5295/5296/8503/30849/5578/5579/5583/5584/5588/5590/5728/5770/5792/5880/2889/5967/6009/57381/23433/6195/6196/6197/8986/9252/27330/6199/6446/10110/6464/25759/6513/6517/8773/8651/9021/6654/6655/6722/6810/6812/6813/252983/9882/57761/6844/7494	101
WP4022	Pyrimidine metabolism	50/3788	75/5488	0.719132409201372	0.99999999997286	0.945842868013994	790/978/51727/129607/1503/56474/1633/79077/1806/1841/5167/953/956/4830/4832/4833/29922/30833/87178/5422/23649/5424/10714/57804/5426/5427/25885/84172/9533/64425/5436/5438/5439/5441/11128/55703/661/55718/10622/51728/6240/6241/50484/7083/7084/1890/7298/7371/7372/7378	50
WP1772	Apoptosis modulation and signaling	54/3788	81/5488	0.723299026737068	0.99999999997286	0.945842868013994	84883/317/9531/578/581/27113/596/597/598/637/638/330/332/664/834/843/835/836/837/840/841/842/8837/8738/1676/1677/56616/2021/8772/356/2353/3303/3551/3554/3654/3725/4217/4170/4615/4671/4792/8682/5366/5783/51651/8737/8797/8795/8794/7132/7133/8743/7157/8717	54
WP314	Fas ligand pathway and stress induction of heat shock proteins	27/3788	41/5488	0.733291960355997	0.99999999997286	0.945842868013994	60/317/397/596/843/836/840/841/842/8837/1676/1677/8772/11124/356/3315/3552/3725/4000/4001/84823/9261/5062/5591/5925/8767/7124	27
WP3995	Prion disease pathway	21/3788	32/5488	0.733384024164599	0.99999999997286	0.945842868013994	10538/53335/596/836/10664/1879/2002/2033/2260/2534/7184/3309/3662/4684/2923/5452/5993/6256/9126/6688/6774	21
WP4222	Phosphodiesterases in neuronal function	21/3788	32/5488	0.733384024164599	0.99999999997286	0.945842868013994	107/196883/111/112/113/115/1139/2977/10846/201626/5153/5137/5139/5141/5142/5144/8654/5147/5151/5152/84152	21
WP5117	Cohesin complex - Cornelia de Lange syndrome	19/3788	29/5488	0.734275210778171	0.99999999997286	0.945842868013994	324/9212/113130/983/157570/55869/25836/23244/23047/5347/5525/5526/5528/9232/9985/8243/9126/10735/10734	19
WP5144	NRP1-triggered signaling pathways in pancreatic cancer 	33/3788	50/5488	0.735462882832824	0.99999999997286	0.945842868013994	207/208/10000/898/9134/1003/1017/1027/1277/1278/1950/1956/2321/2931/3082/3791/5604/4313/4318/4791/8829/5361/5362/91584/5970/5971/55630/4089/6714/7040/7043/7049/7422	33
WP2525	Trans-sulfuration and one-carbon metabolism	17/3788	26/5488	0.735826160729513	0.99999999997286	0.945842868013994	23382/275/875/1491/1786/1788/2730/4144/4522/25902/10797/4524/4548/26227/29968/6472/7298	17
WP4838	Regucalcin in proximal tubule epithelial kidney cells	17/3788	26/5488	0.735826160729513	0.99999999997286	0.945842868013994	59/207/317/578/581/836/841/842/10146/4217/90550/5153/5588/5970/4089/7040/7132	17
WP536	Calcium regulation in cardiac cells	68/3788	102/5488	0.737420031471471	0.99999999997286	0.945842868013994	107/196883/111/112/113/115/154/309/409/481/490/773/775/776/782/784/805/808/811/8536/817/1131/1132/2697/2701/2702/2705/2706/10052/2771/2773/2778/2783/59345/10681/2791/2786/2787/2869/2870/3708/3709/3710/3760/11142/5331/5350/5573/5575/5576/5577/5578/5579/5583/5588/5590/5996/10636/6004/64407/10287/5997/5998/5999/8490/57620/10971/7534	68
WP1528	Physiological and pathological hypertrophy of the heart	15/3788	23/5488	0.738265784110723	0.99999999997286	0.945842868013994	183/805/817/1906/2353/3572/3725/3977/5606/5600/50804/4776/5579/387/6774	15
WP4900	Purinergic signaling	15/3788	23/5488	0.738265784110723	0.99999999997286	0.945842868013994	140/2771/2773/2778/10161/5023/5027/5028/27334/53829/9934/5030/5031/286530/24145	15
WP531	DNA mismatch repair	15/3788	23/5488	0.738265784110723	0.99999999997286	0.945842868013994	9156/3978/4292/4436/5395/5424/10714/57804/5426/5427/5982/5983/5984/6117/6119	15
WP4784	Proteoglycan biosynthesis	11/3788	17/5488	0.747377429576323	0.99999999997286	0.945842868013994	124583/113189/9469/22856/55790/2132/2137/9060/1836/347734/64131	11
WP53	ID signaling pathway	9/3788	14/5488	0.755486683017559	0.99999999997286	0.945842868013994	898/1017/2002/2004/3397/3398/3399/5925/6720	9
WP179	Cell cycle	75/3788	113/5488	0.765658538752582	0.99999999997286	0.945842868013994	25/64682/10393/51529/25847/545/699/890/891/9133/595/894/896/898/9134/902/8556/8555/991/993/994/995/996/8318/990/8317/983/1017/1021/1026/1027/1030/1031/1032/1111/10926/1869/1870/1875/2033/51343/1647/4616/10912/3065/3066/8379/10459/4171/4174/4193/4998/4999/5000/5001/23594/9088/5347/5591/9232/5925/9978/4089/8243/9126/10735/7029/7040/7043/7157/7272/7465/10971/7534/7709	75
WP2118	Arrhythmogenic right ventricular cardiomyopathy	34/3788	52/5488	0.767152278010913	0.99999999997286	0.945842868013994	60/87/775/776/9254/93589/782/783/784/1495/1499/1674/1756/1824/1832/2010/2697/3672/22801/3673/3675/3676/3678/3655/3679/8516/3685/3688/3690/3691/3694/3695/3908/4000	34
WP585	Interferon type I signaling pathways	34/3788	52/5488	0.767152278010913	0.99999999997286	0.945842868013994	1399/1975/2534/9846/3454/3455/10379/3716/3932/5606/5608/27250/10401/5293/5295/5296/3276/5777/5788/5906/2889/6194/8986/9252/8651/9021/6772/6773/6774/6775/6776/7297/7409/7535	34
WP4788	Autosomal recessive osteopetrosis pathways	7/3788	11/5488	0.767896889936056	0.99999999997286	0.945842868013994	1186/3551/28962/9842/29887/10312/8792	7
WP4842	Mammalian disorder of sexual development	7/3788	11/5488	0.767896889936056	0.99999999997286	0.945842868013994	1499/2254/5600/5087/5730/6715/54361	7
WP4919	Neuroinflammation	7/3788	11/5488	0.767896889936056	0.99999999997286	0.945842868013994	51008/2353/3725/4792/4843/5970/7099	7
WP4947	Nitric oxide metabolism in cystic fibrosis	7/3788	11/5488	0.767896889936056	0.99999999997286	0.945842868013994	10498/23576/4843/4846/3276/3275/55170	7
WP2324	AGE/RAGE pathway	42/3788	64/5488	0.76883825010902	0.99999999997286	0.945842868013994	177/207/249/836/841/842/1650/1729/1956/4303/3091/3551/3643/51135/3717/3725/3958/5604/5601/4322/4323/4313/4316/4318/4478/4615/653361/4792/4843/4846/5578/5579/5590/5970/387/6464/6647/6714/6772/6774/6776/6777	42
WP399	Wnt signaling pathway and pluripotency	50/3788	76/5488	0.772056841569263	0.99999999997286	0.945842868013994	324/8312/595/894/896/960/1387/1454/1499/1500/2033/26190/10023/8321/7976/8322/7855/8323/8324/8325/3725/3949/4041/4040/120892/5601/4316/4800/5048/5328/5460/5520/5523/28227/5578/5579/5583/5584/5588/5590/29127/387/7157/7481/7482/7473/54361/7474/81029/10009	50
WP5202	Alstrom syndrome	20/3788	31/5488	0.773257403692865	0.99999999997286	0.945842868013994	7840/26258/84984/55125/26052/114928/51668/26160/28981/5727/11159/5989/5990/5991/6608/23557/6811/7029/7283/7415	20
WP143	Fatty acid beta-oxidation	18/3788	28/5488	0.776143173038428	0.99999999997286	0.945842868013994	34/35/2180/2181/2182/51703/23305/1374/1376/1632/2639/2710/3030/3032/4023/57104/788/7167	18
